Date,Close,High,Low,Open,Volume
2025-11-18,24.690000534057617,25.84000015258789,22.90999984741211,23.540000915527344,0
2025-11-19,23.65999984741211,24.790000915527344,21.93000030517578,24.520000457763672,0
2025-11-20,26.420000076293945,28.270000457763672,19.280000686645508,20.780000686645508,0
2025-11-21,23.43000030517578,27.84000015258789,22.540000915527344,25.969999313354492,0
